Date,Actual,Forecast
2021-08-09,4986390.761,4309999.358268066
2021-08-16,4777996.209999999,4344480.073081014
2021-08-23,4569601.659,4426306.015383141
2021-08-30,4361207.108,4270999.40266509
2021-09-06,4152812.557,3925391.5742495665
2021-09-13,3944418.005999999,3698500.6612530123
2021-09-20,3736023.454999999,3734099.6453335453
2021-09-27,3527628.903999999,3811260.634669798
2021-10-04,3319234.352999999,3646410.051774352
2021-10-11,3110839.801999999,3286129.1113122567
2021-10-18,2902445.250999999,3050977.048510702
2021-10-25,2694050.6999999993,3097483.8718145816
2021-11-01,2485656.1489999993,3192823.9387379563
2021-11-08,2277261.5979999993,3022427.6797602153
2021-11-15,2068867.0469999993,2626669.1779015465
2021-11-22,1860472.4959999993,2365043.653554735
2021-11-29,1652077.9449999994,2428836.6033316576
2021-12-06,1443683.3939999994,2654248.141254205
2021-12-13,1235288.8429999994,2545185.5608415003
2021-12-20,1026894.2919999994,2125396.9177596797
2021-12-27,818499.7409999995,1860863.8875615804
2022-01-03,610105.19,2081216.7108923006
2022-01-10,191929.37000000005,2534993.8714810605
2022-01-17,650706.7800000001,2699681.9236739553
2022-01-24,2876976.16,2491776.922484677
2022-01-31,0.0,2433700.9683618653
2022-02-07,1847898.27,2970090.6852153405
2022-02-14,-1638.2500000000005,3776968.550023258
2022-02-21,2464654.8099999996,3959067.1571839396
2022-02-28,562792.4800000001,3177732.610795165
2022-03-07,-187790.9299999999,2270997.5589647223
2022-03-14,212277.93000000002,2565173.8854014617
2022-03-21,222063.44,4480848.675244161
2022-03-28,11139884.5,6964925.45101065
2022-04-04,10861387.3875,8441509.369373953
2022-04-11,10582890.275,8297053.46801429
2022-04-18,10304393.1625,7330014.920737576
2022-04-25,10025896.05,6728773.646493358
2022-05-02,9747398.9375,6950106.683018922
2022-05-09,9468901.825,7409194.541024739
2022-05-16,9190404.7125,7416055.317954934
2022-05-23,8911907.6,6983642.035703535
2022-05-30,8633410.4875,6662315.875858987
2022-06-06,8354913.375,6767756.218167217
2022-06-13,8076416.2625,7024142.430950284
2022-06-20,7797919.15,6997453.906444363
2022-06-27,7519422.0375,6674748.972197776
2022-07-04,7240924.925000001,6439293.18259876
2022-07-11,6962427.8125,6329726.634917219
2022-07-18,6683930.7,6345324.798963623
2022-07-25,6405433.5875,6132772.646149619
2022-08-01,6126936.475000001,5665811.222859962
2022-08-08,5848439.3625,5258543.629440459
2022-08-15,5569942.25,5126204.609460631
2022-08-22,5291445.1375,5099877.887004287
2022-08-29,5012948.025,4869993.218999063
2022-09-05,4734450.912500001,4412835.698771294
2022-09-12,4455953.8,4018460.640310483
2022-09-19,4177456.6875,3888885.0421553673
2022-09-26,3898959.575,3858626.965016858
2022-10-03,3620462.4625000004,3620269.3353060503
2022-10-10,3341965.3500000006,3148901.885768338
2022-10-17,3063468.2375,2743851.7204977954
2022-10-24,2784971.125,2621700.0225097025
2022-10-31,2506474.012500001,2610507.669920833
2022-11-07,2227976.9000000004,2372629.7212346382
2022-11-14,1949479.7874999996,1869316.8719146354
2022-11-21,1670982.6750000007,1432460.321447485
2022-11-28,1392485.5625,1442392.0178651256
2022-12-05,1113988.4500000011,1585222.6916869227
2022-12-12,835491.3375000004,1445639.169706761
2022-12-19,556994.2249999996,949129.3456713947
2022-12-26,278497.11250000075,514297.9015764565
2023-01-02,0.0,543782.5895157612
2023-01-09,235058.59999999998,890589.7232210819
2023-01-16,587688.88,1027950.5498912459
2023-01-23,2331607.18,755254.9651557957
2023-01-30,0.0,517706.4356235462
2023-02-06,0.0,841410.5362270197
2023-02-13,-153911.46,1540069.9676559784
